LE_at_birth,Access_to_Electricity,Gender_Development_Index,Human_Development_Index,Gender_Inequality_Index
77.31106435725003,99.27381174329007,0.921,0.797,0.26467557246686885
77.4195122,100.0,0.9652548995469439,0.789,0.205
70.316,97.13612432757822,0.828,0.6485412222170203,0.656
79.0802439,100.0,0.954,0.85,0.164
75.37237664558276,99.94221497,0.903,0.754,0.28
75.691,100.0,0.929,0.678,0.578
68.39609756,91.69473161099017,1.016,0.706,0.413
63.401,49.2,0.727,0.457,0.6994490509491597
66.96,100.0,0.9034497103506672,0.632,0.471
70.616,93.145981,0.9366338062966485,0.667,0.493
73.38358378518748,100.0,0.883,0.7204302042389447,0.47084290232272324
70.05853659,99.09967804,0.899,0.639,0.513
43.413,5.112953427280625,0.843,0.3552825120475717,0.714
61.545,26.4,0.97,0.588,0.5021066999479626
51.02678918616355,7.628839198925003,0.7116610843993939,0.222,0.795
77.21707317,100.0,0.945,0.853,0.114
77.18439024,99.62729986374481,0.9740428311319642,0.8021731545151136,0.27987710228024315
76.12439024,100.0,0.964,0.818,0.225
71.0902439,97.11416574521922,0.9763211260391329,0.718,0.264
74.31219512,100.0,0.9862005576073899,0.8074600187394777,0.241
68.47441145137142,88.18347408731613,0.951,0.6592579750202738,0.496
45.891,4.384686594437829,0.791,0.331,0.736
68.8927172774799,100.0,0.9179411665326628,0.8243293517707982,0.273
77.99878049,99.91291796724599,0.988,0.82,0.094
55.820119924947285,6.8,0.862,0.3805544343919795,0.6535728285079074
68.77097561,97.17336710705278,1.014,0.715,0.3466066271475256
71.95639402508476,96.18231201,0.9643066536806785,0.708,0.432
75.61707317,100.0,0.988,0.878,0.295
46.512,19.2,0.847,0.3909012485755378,0.654
61.67710240482589,28.2,0.9260018633929933,0.498,0.6289576270311827
73.36741963698138,100.0,0.956,0.748,0.632
72.565,93.16604614,0.972,0.739,0.43
77.87804878,100.0,0.9735365322648513,0.873,0.13189917408948115
76.06829268,100.0,0.945,0.84,0.20114086727954097
76.34536585,99.71762980236355,0.966,0.8241573150255621,0.168
56.34838375026627,27.469793504825304,0.689,0.42,0.716
69.83620818026925,100.0,0.986,0.689,0.3619022631083433
69.988,73.12332916,0.895,0.614,0.557
72.90311642063124,96.44274375615649,0.971,0.731,0.401
57.719,41.31729931271381,0.957659431972735,0.5680627733379805,0.5268619246650135
77.70487805,99.6054016759561,0.98,0.8168986283004321,0.2645761980443343
78.08536585,100.0,0.937,0.861,0.1437977646255926
74.195,95.27372742,0.932,0.7160780732833387,0.493
55.34924836224548,33.84919357,0.837,0.44790115827484994,0.6520792205333544
69.342,86.87752525411561,0.976,0.635,0.4329733841045175
76.37612472730935,99.56788209668763,0.925,0.765,0.331
72.76780488,100.0,0.948,0.751,0.3662937310325666
75.87073171,100.0,0.942,0.852,0.152
75.11682927,100.0,0.976,0.8306509703250268,0.091
68.472,83.25549316,0.9417182189944491,0.6418016520968327,0.47896225700708556
65.468,86.51645765159147,0.8338249761447218,0.591,0.646
77.54658537,100.0,0.956,0.781,0.271377185676754
70.29591440333448,93.8811910858133,1.014,0.71,0.3936113349264787
77.38935397188493,100.0,1.018153899358267,0.6637733557224167,0.2872492486920383
77.3,99.90571911990172,0.985,0.8346281370098518,0.21
77.04486272292324,100.0,0.97,0.8128174929689348,0.244
56.416,30.6,0.829,0.44048299563667515,0.63
76.31933542020491,100.0,0.934,0.7718796957825389,0.277
68.63177245453869,100.0,0.9179662746890351,0.8108616317162571,0.325
64.598,55.43,0.87,0.5452100565676328,0.581
58.648423916339055,50.9,0.711,0.446,0.706
77.08569764358478,100.0,0.961,0.834354242909703,0.2
78.93463415,100.0,0.974,0.8621795685728101,0.164
77.15365854,99.31982186422623,0.922,0.804,0.248
77.72195122,100.0,0.945,0.795,0.206
70.518,48.057098208257756,0.765246120840641,0.6832453346864643,0.65
79.30365854,100.0,0.943,0.8539424950585387,0.16
56.617,10.9,0.748895401830311,0.4088639444941736,0.708
72.99756098,99.96943665,0.9882423142271094,0.763,0.265
75.794,100.0,0.941,0.7611545570749215,0.587
68.9104878,100.0,0.994,0.727822263748838,0.325
66.72268293,100.0,0.9591820669637887,0.69,0.419
63.872,56.77265167,0.7075321452136275,0.463,0.731
66.543,100.0,0.901810584236047,0.634,0.474
70.942,95.44846344,0.913,0.6641932533273932,0.489
76.59934146,100.0,0.893,0.747,0.326
71.64070998452013,99.12800598,0.9,0.6799356903783526,0.506
43.388,2.1157193903945872,0.856,0.327,0.711
55.1805375639656,27.0,0.967,0.5363975934032685,0.546
48.187671092724706,4.012139797,0.69,0.227,0.795
76.91658537,100.0,0.9803790554822543,0.855,0.113
78.0861159439151,100.0,0.977,0.858,0.14259139636005194
76.43414634,100.0,0.964,0.7950459019496199,0.2731710734740935
67.542,83.43836712881681,0.952,0.638804092478691,0.513
71.59512195,98.41159427535851,0.980795545114693,0.731,0.252
74.51219512,100.0,0.979,0.741,0.31089837421827604
68.81494858485159,100.0,0.9179411665326628,0.8243293517707982,0.3179968830516367
46.575,3.7792432504802496,0.7445391835971941,0.34,0.733
53.11564242570283,18.93980175175313,0.802527865271575,0.374,0.673
72.44878049,100.0,0.967,0.701,0.263
78.0604878,100.0,0.9784092075726492,0.8855495964569419,0.09
50.87,2.330187798,0.8368461406989319,0.352599825010759,0.653
68.13073171,100.0,0.9303590457514294,0.703,0.474
73.579,93.5135746536199,1.022,0.711,0.435
75.50684384781265,99.61063778429032,0.987,0.8012629983344961,0.294
52.52091947932933,15.35162999749372,0.862,0.414,0.651
54.426,31.16366768,0.899,0.491,0.596
72.598,100.0,0.9407369699652375,0.755,0.635
73.172,94.84117845327118,0.961,0.744,0.429
79.08612877691488,100.0,0.97,0.873,0.1533742426588263
78.41757702763556,100.0,0.9702534577685834,0.8556853928506666,0.18
76.69170732,100.0,0.966,0.858,0.1703719335812671
53.26413685114039,17.8,0.701,0.3648946762532348,0.712
73.12630184090656,100.0,0.989,0.7937902830093677,0.353
70.316,85.0114171561974,0.901,0.618,0.553
73.211,96.9450993562995,0.979,0.736,0.397
56.154,43.46691380382817,0.965,0.5761204968462144,0.564
77.87170732,100.0,0.979,0.872,0.1326322975779008
78.35,100.0,0.938,0.863,0.113
74.614,95.51807404,0.933,0.7154092106248796,0.488
51.737,36.5,0.779,0.436,0.686
54.20953749800012,34.99950409,0.837,0.436,0.703
69.613,92.72196198,0.976,0.64,0.519
73.8604826803454,100.0,0.926,0.7665190434183173,0.331
76.60621161905249,100.0,0.947,0.7864212919899652,0.249
78.72147167046641,99.77024514155528,0.9741845227432052,0.858,0.144
75.37512195,100.0,0.976,0.8014886704199498,0.23019314917088957
68.792,84.02422333,0.909,0.607,0.5114309812856559
65.816,95.64853668,0.794368741396462,0.598,0.638
77.09947918685731,99.62373592094072,0.9752976419591092,0.7936161540058735,0.2831436661547754
66.5,100.0,1.025,0.7241004833865822,0.4
75.89444796439656,99.94428995609255,1.002,0.841,0.093
77.64878049,100.0,0.982,0.823,0.2220084917743072
76.88536585,99.72286350169796,0.971,0.828,0.238
56.112,30.36940575,0.833,0.44048299563667515,0.628
77.63902439,100.0,0.932,0.774,0.27
75.24549465976976,100.0,0.986,0.7927476946607696,0.319
64.856,62.8,0.872,0.558,0.575
60.216,49.81130981,0.714,0.452,0.7030485645790304
75.78712195,100.0,0.964,0.771,0.193
79.24707317,100.0,0.982,0.835,0.16
77.40243902,100.0,0.926,0.8018130804763949,0.244
77.92195122,100.0,0.949,0.804,0.201
70.699,97.4628173328748,0.8189324411324437,0.644,0.646
78.63241249782838,100.0,0.945,0.861,0.161
56.273,3.473436832,0.876,0.473,0.706
76.27773370752419,99.98912048,0.924,0.7821356687172052,0.256
75.763,100.0,0.947,0.733,0.593
68.5302439,100.0,1.001,0.7328818604691981,0.333224705570976
65.66439024,100.0,0.9618637043933661,0.687,0.409
64.2795997855027,58.60889816,0.74,0.4873248776403098,0.726
65.07,100.0,0.9063235793412029,0.6421805813380701,0.485
71.50595095415184,95.238294,0.9399245460839314,0.674,0.485
76.49985366,100.0,0.884,0.751,0.43054200381313074
70.1362820738906,99.15496826,0.901,0.646,0.499
43.561,2.013661385,0.8234226539897549,0.326,0.71
57.66905156618559,40.90078893408429,0.966,0.587,0.546
48.187671092724706,4.57177639,0.697,0.232,0.795
77.37512195,100.0,0.944,0.855541130118499,0.107
77.6897561,99.78892008578752,0.9758836668818476,0.8665965092877518,0.118
76.88292683,100.0,0.9736728835735929,0.8217166776976055,0.214
67.942,68.01855469,0.95,0.609,0.471678097297601
71.69512195,100.0,0.9763119267546564,0.741,0.242
68.91955569196975,100.0,0.9285864406023475,0.8337807571154295,0.228
69.5097561,100.0,0.9174213317268974,0.682,0.482
58.371883426936854,28.38453484,0.758,0.4495300329158467,0.727
56.955,25.958111569125816,0.751,0.4336992488616397,0.671
72.3,100.0,0.966,0.711,0.255
78.6502439,100.0,0.995,0.851,0.20444690331233925
71.615,97.83962270479711,0.807,0.6665643829068502,0.517
50.797,3.300647259,0.867,0.369,0.652
46.353,10.7410775329027,0.824,0.336,0.655
67.54121951,100.0,1.013,0.689,0.3532648708614893
73.728,96.54244995,1.019,0.716,0.3748735654600703
79.35413606726965,100.0,0.988,0.884,0.299
45.854,14.94175911,0.8632962871224409,0.411,0.647
57.80244295972393,26.148951323785276,0.8883046503864157,0.486,0.595
72.695,94.46420766294396,0.962,0.762,0.627
73.133,99.27513757636392,0.963,0.745,0.44382158503184355
79.94375919299375,100.0,0.97,0.882,0.176
76.66829268,99.7501837542645,0.9758240071113317,0.8270342394893995,0.17
78.94957691274709,100.0,0.969,0.865,0.1605893000721022
58.26970991571668,18.33804512,0.712,0.436,0.708
71.05341463,100.0,0.9615243978655308,0.7,0.342
69.887,74.91539764,0.903,0.62,0.547
73.37069797401803,100.0,0.986,0.7486391129604628,0.391
56.878539496118464,16.12501717,0.968,0.583,0.561
47.35,3.0,0.744,0.323,0.7205047308591963
79.28659804078292,100.0,0.9713631845552231,0.876,0.182
79.2397144593112,99.77024514155528,0.9740928911264743,0.865,0.109
74.609,94.7557904162601,0.937,0.728,0.483
51.61,43.63125229,0.787,0.45117403160892766,0.684
56.70576209491354,26.147517228220586,0.837,0.44376236238130906,0.6512303701661684
69.933,86.30362254819075,0.971,0.645,0.515
75.133,100.0,0.932,0.776,0.316
73.07487805,100.0,0.9987870930335433,0.7947119582040187,0.229
76.42195122,99.77605754584101,0.9801825339273016,0.863,0.1412951222754936
75.21268293,100.0,0.9937989360186317,0.854,0.093
67.84725205123709,81.8443259995226,0.913,0.6170407308967505,0.557
66.312,95.5,0.83,0.605,0.635
77.98073171,100.0,0.963,0.857880916331954,0.144
69.4114157574594,100.0,1.024,0.725,0.374
76.4095122,100.0,1.004,0.847,0.092
77.75121951,100.0,0.9703766111891614,0.828,0.23600405021706922
76.83658537,99.74297111653551,0.9760153279869179,0.8183524414746266,0.235
56.565,32.4504509,0.8595737564338991,0.483,0.625
77.58536585,100.0,0.945,0.7950536864924002,0.262
71.65794028814165,100.0,0.9633469578639698,0.712,0.286
69.79170732,100.0,0.981,0.7083423539925998,0.33989824558399634
65.237,66.86,0.8819272216278083,0.5628069874297795,0.571
60.596,51.40877533,0.6891362088684836,0.458,0.701
77.7659910557986,99.7459579357877,0.968,0.8405284151703271,0.191
77.98439024,100.0,0.978,0.833,0.157
77.45121951,100.0,0.9701223799182777,0.811,0.2486925552676262
77.11913394057675,99.96238997932936,0.948,0.81,0.195
70.87,98.32859802,0.836,0.651,0.642
79.53609756,100.0,0.9700538155282722,0.863,0.1620105910111239
56.12264165769142,5.427343369,0.878,0.475,0.704
76.19242768748536,100.0,0.9524361485475451,0.783,0.249
75.537,100.0,0.961,0.759,0.597
76.91476187171133,98.08981467578595,1.020877745627953,0.6527771840025226,0.318
66.39121951,100.0,1.036,0.696,0.34562314842484004
64.736,64.52219313375082,0.742,0.48703975355986734,0.723
68.37874668676247,100.0,0.97,0.618,0.486
71.646,94.83424557362429,0.918,0.674,0.479
75.40020654188756,100.0,0.893,0.758,0.303
71.64576156703353,99.17988586,0.902,0.6823133513041689,0.485
43.641,2.471727133,0.869,0.3773772019753919,0.708
76.9756383036629,99.77842940649563,0.963,0.7877795058619526,0.28115482424577354
45.774,6.2,0.701,0.238,0.797
77.40463415,100.0,0.948,0.878,0.096
79.34706492526179,100.0,0.9734327102819106,0.871,0.112
76.73414634,100.0,0.967,0.853,0.223
72.385,92.21667105765863,0.9549085805214286,0.69,0.4356252414259531
68.223,81.9986852088807,0.9246673013540587,0.612,0.503
71.89268293,100.0,0.9781239062832214,0.746,0.227
75.31219512,100.0,0.979,0.805722822194836,0.224
69.009,77.469114,0.933,0.623,0.588
69.45609756,100.0,0.96,0.688,0.474
51.991,28.8697834,0.791,0.371,0.723
56.839,28.85719109,0.757,0.43702872304485796,0.671
66.33,68.05905580371956,0.932,0.578,0.527
72.25365854,97.52513551800989,0.97,0.72,0.242
73.95853659,99.21943804927182,0.976,0.76,0.236
78.7098575632657,100.0,0.9763249114902431,0.86,0.075
68.17,88.08496419091188,0.96,0.6634851584059104,0.673
71.988,82.64689867637097,0.9148855173524336,0.611,0.502
50.786,4.269067287,0.8413341364728427,0.37,0.651
51.64619362853393,9.958186903910736,0.829,0.342,0.654
66.74195122,87.22698784296445,1.017,0.684,0.41629175689707626
73.896,96.71979523,1.015,0.717,0.3750263294929046
79.75833584962002,99.71425956695236,0.9742099373068424,0.885,0.295
72.143,99.0,0.9655928040407112,0.7216085203590606,0.34250730003984164
45.553,15.66827202,0.871,0.4085662626559573,0.642
50.531,31.94857979,0.901,0.4709456745195534,0.594
72.767,100.0,0.96,0.767,0.624
73.307,99.16735890891034,0.965,0.751,0.4445767652265907
78.07804878,100.0,0.965,0.884,0.174
76.87073171,99.9477199534331,0.952,0.853,0.163
77.18731707,100.0,0.9723116107543536,0.871,0.16
55.558,14.5,0.805798124195459,0.391,0.677
59.492,21.14438629,0.716,0.4376117875210908,0.7002429322801915
70.89731707,100.0,0.9711998610168476,0.7145188275525929,0.336
69.806,75.80769348,0.9438168530580577,0.6298437450552931,0.46531583882303684
73.546,100.0,0.988,0.7553831563219539,0.351917995483605
56.88847339370599,18.36274719,0.959,0.5059767598054343,0.5577086089451753
46.831,3.334915638,0.744,0.319,0.7205047308591963
78.2202439,100.0,0.98,0.8619366261559517,0.176
78.89609756,99.67600578995877,0.9746987993200656,0.87,0.107
74.899,95.617315,0.939,0.735,0.4334165279809059
51.52,19.19970090873382,0.796,0.39048828871658453,0.681
57.02388279062369,37.29332352,0.836,0.4567006733425199,0.6525083718863787
70.189,93.30310059,0.968,0.653,0.513
75.522,100.0,0.937,0.781,0.285
73.71463415,100.0,0.951,0.7608374299121279,0.214
76.67317073,100.0,0.944,0.8315738934924508,0.14
75.59146341,100.0,0.978,0.862,0.13320526026973872
68.39578863405008,82.71310222771372,0.919,0.62,0.55
72.70306601154401,93.74192300974475,0.9853655031087539,0.6658916841388018,0.44079305102009597
78.1204878,99.73769118965433,0.966,0.8639815952388956,0.141
69.61219512,98.59466730579257,1.0013577293979035,0.742,0.353
76.69341463,100.0,0.9758446788609723,0.854,0.16960859785911575
77.95365854,100.0,0.9700623161000977,0.8246339251215971,0.23597482092425298
77.08780488,100.0,0.972,0.834,0.23169542671939958
56.82,34.52877045,0.841,0.487,0.62
76.64713078609451,99.60707767353048,0.95,0.782,0.254
68.82381707250485,88.27968358544895,0.944,0.6536671915895802,0.461852764098293
70.32878049,100.0,0.977,0.741,0.3043099353254086
65.355,72.39,0.88707230017032,0.578,0.566
60.984,53.00352097,0.726,0.466,0.694
75.83170732,100.0,0.9779828442125436,0.8144736017685219,0.195
78.77780488,100.0,0.983,0.838,0.156
78.10487805,100.0,0.931,0.818,0.24
78.52195122,100.0,0.95,0.8287867358326746,0.24161079890837883
71.064,98.44197845,0.836,0.6664388665307819,0.5503205458198676
80.2197561,99.93760664737528,0.947,0.868,0.155
55.161,7.378530502,0.881,0.477,0.6219768140552147
74.15121951,99.383575759861,0.929,0.793,0.244
75.618,100.0,0.9761468905842545,0.8033875724298948,0.2316511690742793
70.10804878,100.0,1.003,0.717,0.303
68.77658537,100.0,1.022,0.7361759836780405,0.363
65.238,62.27459335,0.751,0.49,0.719
68.94079587990049,83.47319196825215,0.9379272975606453,0.617,0.477
72.037,96.093624,0.9719651734451661,0.716279011344705,0.3805084114718943
48.47325465617079,6.2,0.7953104051914459,0.277,0.671
75.39908335424396,98.5040949600489,0.909,0.756,0.43449228828633185
70.32292683,99.20209503,0.904,0.654,0.474
43.441,2.927073479,0.8280667256719612,0.368,0.706
56.918,30.96898842,0.959,0.571,0.5362312682540183
46.676,7.0,0.7452146700241017,0.3488939550302372,0.7201555909245569
77.43560976,100.0,0.95,0.882,0.097
78.1504878,99.79975060815332,0.978,0.8290234747575552,0.14558157500944444
59.981,17.9,0.766,0.442,0.705
76.78780488,100.0,0.974,0.8233818395443359,0.22
72.675,77.49204254,0.961,0.6594549836552996,0.516
68.614,83.45107058608365,0.9386042153452219,0.62,0.4778211329763652
56.306900364997496,18.72852128149113,0.85,0.43,0.658
72.24634146,100.0,0.985,0.7886607052326423,0.217
75.26097561,100.0,0.983,0.8118616191188899,0.223
69.202,86.26005554,0.943,0.6434930256411966,0.583
69.10487805,90.35314407517566,0.960144526449187,0.693,0.469
52.276,29.3523159,0.801,0.379,0.6625968526436616
56.672,30.52117729,0.762,0.376,0.671
67.076,77.883,0.929,0.587,0.508070102480586
72.65365854,100.0,0.973,0.73,0.36711382702093953
74.88760835583471,100.0,0.979,0.771,0.223
78.95902439,100.0,0.999,0.868,0.067
68.323,82.55436707,0.96,0.678,0.67
72.38,84.8093373667774,0.9349178996649848,0.62,0.485
50.744,8.798931507922052,0.868,0.372,0.648
46.67,9.71491488255547,0.831,0.354,0.654
67.02243902,100.0,0.9624956023678548,0.685,0.38052344157881646
69.44961245746579,98.1083068346736,1.018,0.723,0.3509936021848856
79.52119644295875,100.0,0.987,0.887,0.291
72.111,98.48413086,0.973,0.679,0.555
61.459,57.6,0.961,0.656,0.472
45.233,17.3,0.876,0.414,0.645
59.160024404363085,32.33729553,0.897,0.4893719842825429,0.6067936219445584
75.67331614355437,100.0,0.962,0.773,0.2956531550811181
73.09,94.49201202,0.97,0.7246539596363366,0.4330990158499247
78.4804878,100.0,0.964,0.887,0.172
77.3195122,100.0,0.955,0.857,0.155
77.37073171,100.0,0.9742383999485655,0.876,0.158
55.978,18.58962631,0.744,0.4048768828232738,0.699225114724084
57.12055498282737,22.4,0.7785808747831003,0.453,0.699
70.35121951,100.0,0.987,0.706,0.35466673855596875
69.36719607305378,84.85911394478991,0.9054078116491808,0.625,0.531
73.547,100.0,0.99,0.747,0.383
53.448,40.240273058914475,0.954,0.586,0.5148923137352641
48.165599475500315,3.830210209,0.7428117782792278,0.322,0.74
79.62118124515413,99.77024514155528,0.9728031137757983,0.88,0.169
70.5473876948265,89.81007256850657,0.938,0.6543392501590202,0.45492767713777077
75.596,96.23616791,0.9529606425727685,0.744,0.4056189283792285
51.449,36.12138499472921,0.801,0.456,0.68
54.94963231464798,38.4354744,0.8151383328628755,0.435,0.6427692496072785
70.492,93.58891296,0.9103000805457282,0.6555489640739333,0.508
75.841,100.0,0.9733227098029138,0.8010832276489058,0.26053536383586523
73.82487805,99.57504504500882,0.954,0.7692612080894997,0.205
77.07317073,99.93034202873618,0.945,0.874,0.139
75.94512195,100.0,0.98,0.8406531763178837,0.089
69.0038337898809,86.31544495,0.926,0.629942075264383,0.543
67.197,96.40246582,0.845,0.619,0.5507099400540946
78.60414634,99.75325747322378,0.9743665857817684,0.808,0.141
69.8097561,100.0,1.018,0.757,0.333
76.87853659,99.78892008578752,0.983827012429919,0.863,0.087
78.30487805,100.0,0.982,0.8695119022189485,0.1377061237309002
77.77302705320491,100.0,0.9709129860162935,0.842,0.21121163145054464
59.96288212245849,36.60369492,0.8526030612629798,0.492,0.618
78.13658537,99.63232494182652,0.9730308682597273,0.8117647492426008,0.25
73.96287346093946,94.78251181532556,0.948,0.732,0.31949628289748794
70.70243902,98.94529676495068,1.0006130106708824,0.749,0.295
68.18177520824752,80.3,0.876,0.5974752111310135,0.5578891831579044
61.388,40.06780671199095,0.734,0.471,0.7028961053960715
75.98536585,99.488569929609,0.976,0.794,0.198
78.18249603425048,100.0,0.9704120761170995,0.849,0.19812482359079897
78.0,99.83841933072617,0.9727840438481614,0.825,0.22859027234244303
78.82439024,99.77867760177597,0.953,0.8016069008762227,0.2726731589799952
71.272,98.26271761558557,0.8225181409050966,0.661,0.632
80.42414634,100.0,0.9732689387497394,0.871,0.14138729475219333
54.816,9.326317787,0.912,0.477,0.702
74.60243902,100.0,0.93,0.806,0.236
75.879,100.0,0.966,0.786,0.28737352423867923
70.90902439,98.74236966877045,1.0,0.732,0.277
69.34926829,100.0,1.021,0.749935959135085,0.31302182167870596
64.23778306546382,64.10268402,0.754,0.494,0.716
65.172,76.73030514315221,0.968,0.626,0.462
72.445,94.98099351337927,0.92,0.688,0.4661915294387514
48.531,4.28854084,0.739,0.289,0.672
77.73902439,100.0,0.905,0.780070838770336,0.35313011156191415
47.408,11.303851419654766,0.821,0.34970505411897745,0.6709810309960588
71.06308146240045,99.22089386,0.8937854031460026,0.66,0.477
43.131,3.379020214,0.8242329108119467,0.3510721551856041,0.705
55.558,31.9824295,0.958,0.562,0.547
47.505,6.235727787,0.712,0.248,0.795
77.79439024,100.0,0.95,0.883,0.1
78.14268293,100.0,0.981,0.885,0.1320947432413112
60.771,34.468229600567156,0.776,0.46076208827515797,0.7
77.33414634,100.0,0.978,0.865,0.1437573478234134
72.97,78.29434967,0.9426757545644432,0.703,0.523
64.91573931658885,71.35339355,0.9510055628593708,0.6340082072975667,0.47544545199539795
61.377,2.158482552,0.852,0.432,0.656
72.64634146,99.39902628709854,0.9913163279715599,0.766,0.206
76.39577893513773,99.66215151208645,0.9562236303492592,0.778,0.2669644472291373
67.46321398064725,86.412854,0.943,0.638,0.579
69.00487805,90.06895072254902,0.961,0.696,0.462
50.59621787809853,9.566160224940795,0.868,0.302,0.594
52.833,29.83145714,0.808,0.41881300689330697,0.6586305930163321
54.58636748820788,32.2,0.769,0.377,0.6953554522340332
67.895,79.9173969169376,0.927,0.597,0.50431020273508
73.16888755425504,99.18993383417298,0.9738981527413753,0.738,0.23
74.70731707,100.0,0.9866153317145774,0.817106428271099,0.205
79.19756098,100.0,1.002,0.9014783708126677,0.063
68.49,89.60584613506282,0.9571375436894315,0.68,0.46263995761154364
72.863,99.844769684919,0.826,0.690815153604403,0.467
50.624,6.197068214,0.7510874013279447,0.35643623714696854,0.6735649859552711
49.39715785741698,3.94494772,0.837,0.364,0.652
67.57634146,100.0,0.9658294886484758,0.689,0.3614925669308045
69.80887266192443,97.06565094,1.02,0.735,0.349649160751454
79.54095133036563,99.72961669096192,0.988,0.89,0.282
72.703,98.7,0.975,0.685,0.34727334275008215
68.26744392461906,78.4,0.947,0.56,0.358
