GDP_Growth_Rate,Inflation_Rate,GDP_Per_Capita,Unemployment_Rate,Cost of Living Index,Local Purchasing Power Index,Country,Year
4.950748919,-5.296371422,2410.279115,16.68686248670238,45.645488572856316,40.72241957051811,Libya,1970
6.521408861,4.652297493,6164.978364313509,9.363809819291221,40.59295668120641,36.28028260647297,Latin America & Caribbean,1970
-0.709250473,13.524164490774389,140.2651263,13.543255845104355,28.95333221207054,26.40031429117337,Least developed countries: UN classification,1970
2.832247688,139.35212976773886,1178.3085140417677,5.730817246295107,64.14796373410884,49.182308345201356,Low income,1970
3.846629857,5.866956078,185.3671328,4.099791486799763,37.43781702586699,27.98974311209523,Sri Lanka,1970
7.203887709,12.940830414379255,144.6571944,11.782141288290141,31.840232867735434,27.05888445052706,Lower middle income,1970
7.933697739,12.836167469544328,200.3175736,11.929827830236269,31.840232867735434,27.05888445052706,Low & middle income,1970
2.177071169,82.03986792325746,67.16291998,3.1165005544769406,41.9527719520899,18.602232129635457,Lesotho,1970
10.81376081,12.722364092062739,301.5573646,10.65732648247178,32.564360843040866,26.86472935683068,Late-demographic dividend,1970
1.759933831,4.639353444,4298.033897,10.120741252989617,43.45468625117732,37.29087735958996,Luxembourg,1970
4.713460376,1.279181324,257.7296448,2.922170514277177,45.97048874632882,23.330587909386395,Morocco,1970
5.276455575,2.878645343,167.4550101,2.620175251895317,41.405934546825655,23.914973601656897,Madagascar,1970
17.53175527,3.739278722,402.6781162,2.0576243490159114,41.88910305398007,26.44409953008216,Middle East & North Africa,1970
6.502484035,5.003412055,706.3131871,7.376988927533887,38.79931667304282,27.88682263949096,Mexico,1970
8.104266356,4882.515728606407,206.1270565,2.367068141929169,34.649741851236655,28.19710850998788,Middle income,1970
6.136954863,7477.458874890377,58.46546333,2.676094897081519,46.61577190525611,17.19936915974093,Mali,1970
4.979330597,-4.008438818,20.6550842,8.4864384018195,51.154793301202524,27.874924238580263,Myanmar,1970
8.373203231,4.05924693,321.5433993,2.0910863170349674,42.189269015367564,24.110836762778558,Middle East & North Africa (excluding high income),1970
11.98593115,3098.711373220649,275.7136584,2.2051182032940413,35.45580914125934,30.529461393715593,Mauritania,1970
-0.402343021,1.541865943,271.338747,2.6122068045219695,42.90129032431148,24.090109357503025,Mauritius,1970
0.479297978,12.374182912569852,1764.210184341994,11.432926428274918,29.33512780226559,37.837306451784634,Malawi,1970
5.98653863,1.843935966,374.9228805,2.5856746793891934,43.18443432396995,23.887188333976216,Malaysia,1970
0.433701018,4.592147576,5130.399802,9.878581586549691,45.06683269378718,37.688482739196395,North America,1970
30.99928973,11.219311203766585,3203.711465,19.807524759098897,33.7841237053379,46.59109229054237,New Caledonia,1970
3.055778922,1.117838845,139.1771437,2.389427482126917,47.38218944266388,23.73712621200197,Niger,1970
25.00724193,13.75707992,225.7739995,9.221866005224783,35.25692385810388,30.408148348794715,Nigeria,1970
1.35382659,12.662592752231083,1896.836036197612,8.775798364622897,29.242690594072098,37.837306451784634,Nicaragua,1970
6.140181424,3.668930888,2927.072939,9.981295700867623,39.718040067014506,37.64879406911009,Netherlands,1970
1.943300505,10.63720653,3306.219476,10.568960550918977,32.20209674082089,37.23958511621073,Norway,1970
2.575992127,15.23727845,69.27090364,13.334009181301246,29.489801066696852,27.67904310184122,Nepal,1970
-1.3976076,6.517181052,2311.027722,10.997332677225755,34.23742698094923,40.87763254801667,New Zealand,1970
2.759900073,5.731144843,2618.626686,10.58219214805383,34.73465429504437,39.52484439040259,OECD members,1970
13.89509644,4.499792033765476,382.1715672,8.907497142408351,47.06952211983401,11.470965097130035,Oman,1970
11.35346172,5.34984091,169.1240002,6.649867401548369,44.38576417675114,22.327579471566015,Pakistan,1970
6.959226108,3.083294984,891.0546713,2.6099516943643386,43.00153683262096,24.69396231945305,Panama,1970
3.365946003,5.025235901,2623.4157993099925,4.6858653538755,37.45062513867365,37.37769683596172,Peru,1970
3.692487487,14.38146168,201.9232587,3.7481005458402836,32.74972854780433,26.36149602007068,Philippines,1970
10.84280578,3349.200773448512,259.3623595,2.2051182032940413,35.45580914125934,30.529461393715593,Papua New Guinea,1970
8.646975079,16.4684101161651,186.3996769,9.136257403064372,35.49623081888716,25.91679206296016,Pre-demographic dividend,1970
8.397917946,11.700849732373205,1852.354673,10.553855167546375,32.3568527620975,38.29945573903389,Puerto Rico,1970
9.11384196,6.38014449,934.0821561,12.049578072526757,33.08553623005861,27.30604332970016,Portugal,1970
5.553425733,-0.859556021,246.850847,6.5450306644442895,50.90104703403486,25.17413649238461,Paraguay,1970
2.676546481,4.968319873,2785.861159,10.1286855858262,36.37392258460775,38.47756545471734,Post-demographic dividend,1970
1.626711339,7.251125974977826,2154.83795,23.226554759560383,44.22817385757005,10.045970929577537,French Polynesia,1970
6.001425247,0.514885808,56.43719034,2.389427482126917,47.919153873930725,24.030003699791454,Rwanda,1970
5.907181552,5.608398494,118.1973193,10.89012459414227,43.004838255003705,22.834108754482546,South Asia,1970
52.5920942,0.177777778,880.636281,10.152754702543797,42.89712427412268,26.75978368842075,Saudi Arabia,1970
5.925074716,4.02779565,143.4661255,2.915297681290942,42.02372227227637,23.034615326425836,Sudan,1970
8.562045515,2.810248199,297.0429711,2.246895439663734,43.21334572253438,24.29977711839349,Senegal,1970
13.942003,0.463352991,925.7978643,3.9000887708837126,44.96898199034563,27.32188339512101,Singapore,1970
8.62049324,4714.604767587738,156.406377,2.2051182032940413,35.80597935657428,35.00149059250011,Sierra Leone,1970
2.977295093,2.817853922,313.0400183,2.6048553271906187,40.52532263358398,24.32851412632373,El Salvador,1970
4.581407921,16.742879807953443,93.51989929,9.012503647896024,31.572902330507393,26.242054873857935,Somalia,1970
7.845061018,4.520960779908458,239.7052755,8.868194389924385,47.061655143392464,11.470965097130035,Sub-Saharan Africa (excluding high income),1970
7.845648716,8.596614240059376,239.7086435,2.2051182032940413,46.6071383546386,20.460090072723172,Sub-Saharan Africa,1970
2.7,2.588042588,723.577193,2.6171533222992696,40.9772042942824,24.32382719724265,Suriname,1970
6.473673926,7.016358851,4736.217154,9.782254241479752,36.26091848384473,37.03275405414946,Sweden,1970
8.871869865,14.34083449335231,343.8811885,9.942328373282956,33.15644054019442,25.91722411081872,Seychelles,1970
-1.796852875,4.637681159,338.7112796,2.6764723706280926,37.596681480266646,26.55510058682972,Syrian Arab Republic,1970
1.859656479,10663.091916300524,127.9564554,3.4027012538049886,31.443478696710585,26.23737688244155,Chad,1970
13.44169049,7968.965949139133,115.2622192,2.065746661938459,41.55757586797903,26.271610001246938,East Asia & Pacific (IDA & IBRD countries),1970
2.524302645,4.480620155,163.2240506,8.123866823657757,41.316322885794165,23.508968662116697,Togo,1970
11.40794907,-0.088041086,197.9937498,2.3741075574222186,48.83737066664469,24.165685116147255,Thailand,1970
6.528901475,4.303903352,30073.698207350913,9.1744926738108,40.88966852986656,31.403975480147,Latin America & the Caribbean (IDA & IBRD countries),1970
8.373203231,4.05924693,318.5696062,8.187271403073456,43.30200186238407,21.749752057764415,Middle East & North Africa (IDA & IBRD countries),1970
5.907181552,5.608398494,118.1973193,10.89012459414227,43.004838255003705,22.834108754482546,South Asia (IDA & IBRD),1970
7.845648716,12.836167469544328,239.7086435,11.929827830236269,31.840232867735434,27.05888445052706,Sub-Saharan Africa (IDA & IBRD countries),1970
3.533635678,2.523900574,831.0833359,2.7120679534008967,41.370746315713816,24.612474590639767,Trinidad and Tobago,1970
4.669631773,3575.9723714684606,285.1442237,2.920916166666421,33.53165153777651,26.42005721807133,Tunisia,1970
3.233508973,7.923952083,502.6206744,6.704082236157601,36.89443302255783,26.245636229182214,Turkiye,1970
-46.43303514,3.492884864,215.2334442,10.081514156783268,36.42440256474129,27.747740059435316,Tanzania,1970
8.395368134,14.080558815386276,246.0731085,10.104119797516093,32.603665558849926,25.90795875909835,Upper middle income,1970
2.333213381,16.30614494,765.911759,13.652230702891487,29.658910419088457,26.65093970511897,Uruguay,1970
0.216606498,5.838255338,5234.296666,9.891155705394858,42.39227791011066,37.688482739196395,United States,1970
10.74588955,12.738552616011738,187.3876436,10.719726779636884,33.51664722153989,28.515109745658123,St. Vincent and the Grenadines,1970
7.711914381,14.37760329138264,1018.108984,13.22124915592861,31.125022168248723,27.512461911340523,"Venezuela, RB",1970
3.735703524,16.715664794242908,813.3802713,9.312735325321864,31.69782766442853,26.259894239722616,World,1970
5.248661431,4.991877117,948.5917938,6.486761959856502,38.24156604663228,29.60520582726025,South Africa,1970
4.797112903,31.123044433574393,426.3021877,9.160393895652978,31.482763450722405,26.5307678981501,Zambia,1970
22.56515084,5.444076789852548,362.1441468,8.307464706063977,47.06952211983401,13.873551301012098,Zimbabwe,1970
5.473910819,7.260017641359632,268.3500786,2.2332662178195384,43.78969124032878,22.13520712530838,Africa Eastern and Southern,1971
10.58261653,12.634832029084357,197.1038803,10.231913330716372,33.51664722153989,28.329693100184215,Africa Western and Central,1971
4.649465361,7.576436768917076,4193.162374,10.060147509732639,33.52711904486184,36.392434279943735,Andorra,1971
9.118633965,11.081885203826443,396.3473072,9.70103177098277,39.47917170260816,25.94184553134183,Arab World,1971
36.61237785,11.662882719117759,2728.180358,17.528166763274907,32.17173425780065,47.443159258206514,United Arab Emirates,1971
5.658131082,4.746050944060415,12636.513112215389,8.973734635044112,38.55201040680432,28.606095609060365,Argentina,1971
4.0006402,6.138107417,3495.141627,10.07944179860803,35.12063092847176,37.33495119590173,Australia,1971
5.114968585,4.704258138,2380.978458,7.3207552654973,38.628110280321856,39.44682643037759,Austria,1971
2.746828712,3.85096274,70.58552337,2.597146932075345,41.894649255158576,23.758404433373375,Burundi,1971
3.98582711,4.343628546,3082.927989,9.899344990709745,39.45032447645152,37.32009548239222,Belgium,1971
-1.496841826,11.052916340672647,108.4947186,22.22991049815198,42.565980707204794,13.006486223219305,Benin,1971
1.413339882,2.06121818,84.5179878,2.983718291310614,41.723199147363864,24.090109357503025,Burkina Faso,1971
-5.479483027,2900.3903341372,127.9954527,8.788347657081697,27.180297606011678,13.053634123646821,Bangladesh,1971
1.607142856,5.789473685,1827.689107,11.273911545132227,33.6214092201992,38.133661640118206,Bahrain,1971
1.62650874,4.614971827,3108.954374,10.040362788497426,39.53684718243191,37.136179221388694,"Bahamas, The",1971
3.959441082,16.715664794242908,479.9269418,9.17375005760822,31.775922017621326,26.443422240361823,Belize,1971
3.437500001,10.950185575429556,3866.300366,9.942123983353548,33.241977653193224,37.85080914543208,Bermuda,1971
5.063336439,3.674614306,231.3576993,2.630311860762301,41.847825057654596,23.618224877775205,Bolivia,1971
11.34292199,11.751935355333883,2766.556044163493,10.166353273378586,32.178056477037785,36.83756295635373,Brazil,1971
3.912722436,7.469255664,770.8860444,7.73063027509509,34.745878315479146,26.097662539393244,Barbados,1971
2.677100489,10.615913460388988,214.642191,19.1715848751019,42.841091816453485,11.862687822331166,Bhutan,1971
25.82110722,28.6895189083626,210.9590897,10.261633563084073,33.3343631429941,30.294857909931082,Botswana,1971
1.130202384,13.217973489649511,95.41896067,13.678342898777082,29.278354759184293,26.94571839472883,Central African Republic,1971
4.018844935,2.704918033,4535.393389,10.62832151206,42.31502757391157,37.00317926372286,Canada,1971
4.075442437,6.573221119,4834.740494,9.893781516340596,37.31185757642824,38.48592574744146,Switzerland,1971
9.422686211,20.0522312,1089.310862,13.12562491127652,32.49241979068449,29.067327026511297,Chile,1971
7.059999999,12.578416905509386,118.654144,12.122851450706547,31.840232867735434,26.279330993615094,China,1971
9.456637662,-0.443745436,277.000411,8.708053443693915,48.42763172137137,24.045931702752146,Cote d'Ivoire,1971
3.479707817,4.014029618,186.6419299,2.589305673467359,41.083810074387365,23.540913082719285,Cameroon,1971
6.005018067,5.777349826,2058.6291795684506,6.095325651879402,54.929679426757566,41.01716280559821,"Congo, Dem. Rep.",1971
7.753035853,3586.7257910610224,223.6753157,2.403690002005247,35.5869507329984,25.661159889858613,"Congo, Rep.",1971
5.960727946,11.9402617,365.3459511,2.4469271840280653,37.21143253237293,24.997386866617514,Colombia,1971
6.778505426,3.083048414,565.2875631,2.581850713161972,42.167050650263285,31.757001846414123,Costa Rica,1971
2.872512446,10.654507702697085,755.0313523,18.0976997672408,42.58781800640414,12.49373483595354,Caribbean small states,1971
8.583859012,11.216379484138601,766.1069507,9.751903295903768,39.47917170260816,25.815678582474003,Cuba,1971
3.132699738,5.240974483,3192.133616,10.069704209429874,35.94242872156672,37.37769683596172,Germany,1971
3.004995574,5.869869591,3845.506089,10.084863343788362,35.34252688795906,37.65343832896274,Denmark,1971
10.87146607,3.580028897,362.2951315,2.0241161172686817,43.64714683181441,22.890498497828712,Dominican Republic,1971
-11.33171917,2.626641651,359.8217989,8.69868075389836,34.74899359867644,30.06759865630204,Algeria,1971
6.773573611,12.702372388747287,119.0107021,12.78447166728031,31.729260638758017,27.45274665996361,East Asia & Pacific (excluding high income),1971
5.781024209,4.195298373,226.7482527,2.779121409617421,41.847825057654596,23.424309910579357,Early-demographic dividend,1971
5.279263139,7.572273125483114,346.6660228,2.403690002005247,43.78969124032878,22.08347101419727,East Asia & Pacific,1971
3.728569443,13.723388126753244,1550.524295,11.572102546732062,30.974367398490642,40.72313066039874,Europe & Central Asia,1971
6.292606196,9.52167078,433.6708481,6.409258881431704,44.89165696643011,21.71547440110942,Ecuador,1971
4.057346327,3.140421714,242.1332786,7.3361020206266785,40.59166850827433,23.84928508165005,"Egypt, Arab Rep.",1971
3.772924963,5.016319433,2496.499911,10.125966538998648,35.38928273428494,39.7087606514061,Euro area,1971
4.649473687,8.236887149,1362.165524,9.40246311024344,44.45451954324668,28.72531285051579,Spain,1971
6.526476163,0.536224282,110.8015746,4.053155980121528,44.3367447919542,30.12573669322967,Ethiopia,1971
3.660883082,5.240974483,2123.199393,11.05606146730551,34.604938609978866,40.20585095154018,European Union,1971
7.640254172,12.836167469544328,213.4524653,12.348591832674968,32.2249227704826,28.503347331405692,Fragile and conflict affected situations,1971
2.356921358,6.475765431,2716.190092,10.283853441675767,33.28596091656066,39.708427350190235,Finland,1971
6.888986665,9.138193689,460.5006091,2.4950876531505393,39.87258221386592,30.995317717193966,Fiji,1971
5.316839076,5.397518656,3180.33744,9.942585317627797,36.38735311390028,36.01994058108895,France,1971
2.301575418,14.510257001476253,359.0255562,12.790941177991215,29.510857612329076,26.443422240361823,"Micronesia, Fed. Sts.",1971
10.25873091,3.863260897,626.0315808,2.195012079462788,43.44560463328543,23.010290180389948,Gabon,1971
3.504717431,9.444837423,2649.801514,10.241685232606656,32.522954524408455,37.33013607817552,United Kingdom,1971
2.471331794,12.234446603469818,2658.9579286386993,11.438893889753766,29.438529591674286,37.837306451784634,Georgia,1971
5.216124557,9.558823537,266.4636046,7.61691423963718,45.389646095616094,22.40936589395021,Ghana,1971
5.365818408,18.46861272012508,836.2564341,8.776731427319133,31.38190255135228,26.253985919795866,Guinea,1971
-0.065877039,3.05622578,102.3827351,2.7432742062240005,41.50395618008695,23.95497953819667,"Gambia, The",1971
-3.910967458,3019.4488567281355,343.4263313,3.6534707809581195,29.21523389530824,30.844249129768613,Guinea-Bissau,1971
7.841177034,3.289470722,1652.325956,10.700532326457934,37.92520273462886,38.5610950690063,Greece,1971
13.06085135,11.625702493038489,1874.295302,10.126147238176193,33.74679922092805,37.9948834261365,Greenland,1971
5.583754547,-0.453591881,355.0903711,6.5754496907758275,48.10544470564516,26.381372948834198,Guatemala,1971
3.112850844,3129.91851702781,395.0811314,3.4556401051903562,34.26078602912175,30.076185727939826,Guyana,1971
3.971150248,12.206359021554668,2683.14346,10.174177452487099,31.454098119837244,38.251125824100164,High income,1971
7.29300619,12.752012426055158,1106.469717,12.918276870516529,30.861392524993917,28.152045270502537,"Hong Kong SAR, China",1971
3.995003607,2.223247942,254.9258047,2.5856746793891934,40.886655861745226,23.748375288694834,Honduras,1971
4.565058075,5060.4484955464895,164.7718593,2.505263927881464,35.47138598084164,31.291997667582294,Heavily indebted poor countries (HIPC),1971
6.480380501,9.579583282,76.11577907,2.5837208327403904,40.00421048141047,26.49256668248624,Haiti,1971
6.2,12.923271783808469,604.8731762,9.096859349496325,32.11324187662323,25.812378633330155,Hungary,1971
6.115484125,3.863260897,272.9822396,2.8978999120017206,42.11249120607447,23.543898730947205,IBRD only,1971
6.151966646,12.923271783808469,254.7136431,10.36542334865011,31.965749580365355,25.501498943381417,IDA & IBRD total,1971
6.375758375,12.923271783808469,162.7422764,12.745076701777933,31.711012468581192,26.117175817372573,IDA total,1971
10.61410842,12.634832029084357,185.9845402,10.231913330716372,33.51664722153989,28.329693100184215,IDA blend,1971
7.023997197,4.233748945,78.86575683,2.415344380426419,43.63333914872979,22.729732971964484,Indonesia,1971
2.669962749,14.4174668616968,153.9130302,12.080526032427693,30.992514720779877,26.443422240361823,IDA only,1971
1.642930375,3.079938684,118.1605289,2.620175251895317,41.80562284036269,23.95497953819667,India,1971
3.469885646,8.961748634,1703.932183,2.8698213974165374,33.00430155192298,37.21125633324892,Ireland,1971
13.70158299,4.195298373,469.0835554,2.0576243490159114,43.371167976857,23.487324092141986,"Iran, Islamic Rep.",1971
5.374552534,3.595890411,380.6375126,2.5767543459882516,41.847825057654596,26.211801282558664,Iraq,1971
13.06083765,6.73187453,3252.099178,9.87068996085982,35.75694812939877,36.54168735764269,Iceland,1971
10.95107097,11.97256816,2284.891878,9.977740355778247,32.82450464211472,35.97725288706663,Israel,1971
1.818107934,4.791664383,2305.609751,9.053453817407574,39.97893921853141,39.86712319954822,Italy,1971
2.458073452,5.336179296,816.4077781,2.68494264181532,39.969607619054635,23.805500705500506,Jamaica,1971
4.698992042,6.395348837,2321.390925,9.479983997291589,34.16100256975738,39.961940709428355,Japan,1971
22.17389193,3.780206125,149.4640262,2.2206741979021003,38.50532590508365,28.412516379409485,Kenya,1971
-2.290060344,24.003797716637347,261.0170407,12.298026041407939,28.327862801800126,26.289696275589833,Kiribati,1971
10.54551355,13.51170233,301.1787367,2.3948997557936336,39.42421367763955,27.77894608109494,"Korea, Rep.",1971
7.043680959,11.162905208280414,4518.735948,9.768697735232506,33.44364461878073,36.763443490232014,Kuwait,1971
6.975844945,4.313935621,8063.249511341785,7.785572031835703,45.22165428116176,36.409865561738265,Latin America & Caribbean (excluding high income),1971
4.90483027,10.839415038715492,227.4439986,2.492192624174754,43.469359234808934,22.17196060825944,Liberia,1971
-5.277525025,-3.103849408,2686.070267,16.399209157277223,43.38738473971676,39.75116667009605,Libya,1971
6.876133157,4.784114382,3806.8783481751057,9.72123375165225,40.56258897767825,36.56764705712609,Latin America & Caribbean,1971
1.724418115,15.5256636475833,142.1373137,13.680529683115559,29.3933969289417,27.05045324176871,Least developed countries: UN classification,1971
4.738752859,116.40316386784156,1078.7668568085471,5.812842573499943,78.78853608226574,57.36885287512956,Low income,1971
1.669222005,11.109922492694793,4874.740686,10.025862753934712,33.85515813981971,37.17893929290573,Liechtenstein,1971
1.306905397,2.665380209,187.2282847,2.983718291310614,41.54887340591016,23.782646615725962,Sri Lanka,1971
4.808020437,5519.977289835125,147.2622834,2.5814780290446158,33.53165153777651,26.42005721807133,Lower middle income,1971
