GDP_Growth_Rate,GDP_Per_Capita
5.781024209,15438.041442782805
3.772924963,2496.499911
4.649473687,1362.165524
-0.04590603248596337,110.8015746
3.7416923731819267,213.4524653
3.578922549707561,2716.190092
2.301575418,359.0255562
2.4124183506917,31535.691487891225
5.365818408,6456.272950370138
3.8775137712780072,343.4263313
5.583754547,355.0903711
4.565058075,164.7718593
6.2,604.8731762
4.926775179772297,7660.113954605068
2.669962749,153.9130302
3.469885646,3691.123623147709
13.70158299,469.0835554
1.818107934,16441.93432963124
2.7127681433809347,2321.390925
22.17389193,149.4640262
7.043680959,6297.656190496594
3.3959303553796065,6225.813598710982
3.7416923731819267,208.5147924
2.667233586,4435.398008
5.596893659,276.5081177
2.4124183506917,31535.691487891225
2.568996024,63.25645746
2.453993612,874.0663356
5.145093952898705,9125.309647371565
6.212169305,359.4955595
4.273563448,299.6048019
10.03466058,5969.7910964708835
4.978185717731217,5506.272177
6.999215676,3449.881488
4.316980365,3378.614797
3.578922549707561,2772.918597
0.898225087,437.0053369
3.7416923731819267,217.9774868
6.295192567,6225.813598710982
6.365448574,2044.319906
6.631653,1064.537713
3.8489508751515285,398.0928017
12.00240865,2431.171698
3.2273511159439834,2912.958357
0.45351143535061705,55.52431584
2.4119856605474945,123.0774477
20.51222355,1123.212607
2.2473141,19287.255847193443
12.41343716,3794.8336787047288
3.002430178506961,31535.691487891225
2.13836478,13154.864168380635
0.944646246,5132.711607
6.769539782,6103.446444315811
0.0,178.4784776
6.212169305,356.170766
10.56019748,325.1928338
5.566694501,444.6283219
3.3959303553796065,9125.309647371565
6.67218218,259.1399168
4.380784196389077,201.1246083
1.47929121,1109.42701
3.002430178506961,31535.691487891225
2.789549913,11335.013052564385
8.149743488,4967.343963
15.47741431,462.7306845
-6.403964924,68.95532974
2.311498742,14734.196748845277
-13.9737287,90.67836556
11.07205623,2196.57232
7.96748521,268.2950421
1.574577481620034,9426.450827675988
26.36194095,18011.76565342917
-0.000867175,106.9448798
5.519670065,5106.73708
-1.019947794,1166.388586
1.574577481620034,31535.691487891225
8.617550845,276.4939423
3.8489508751515285,395.9876223
4.672788650272456,887.2171977
4.300341334,2891.2011309359827
4.674965596400015,4654.298936
7.16266041,420.9951237
4.673086224,1844.23812
5.017640704,487.6287894
4.891220985,2995.429724
4.22715959,4001.6190489128276
4.773814697,3289.160074057488
2.4124183506917,31535.691487891225
4.511368858,3865.9254
1.06691516,21831.467345541805
3.002430178506961,31535.691487891225
4.321667589,3030.432514
0.241704785,105.5396537
1.574577481620034,31535.691487891225
3.843097435213043,367.1188811
2.163411981,178.9157793
4.926775179772297,31535.691487891225
5.98553035,278.0663737
7.037643208,90.51205917
14.49901585,3525.8211910864425
3.735303782,391.5222873
6.177334439,4014.84273
3.690485825,2671.137314
2.4124183506917,31535.691487891225
7.214360722,324.1928112
3.900776366,9185.886248022955
3.686053011264432,228.4230143
0.45351143535061705,73.74234711
4.648309621,16169.87026
15.37748772,4050.3828643600395
8.228807312,844.1744381
6.293508773,234.9239912
2.435841373,23.19327072
13.25080955,418.4304736
5.145093952898705,12026.475151471226
8.346362138,373.9965703
9.388444991,466.9066045
3.002430178506961,7660.113954605068
-5.166272303,13317.89915723625
4.24979607517022,4104.45103
3.117800364,10226.155758154031
2.898387368,13805.50807779273
5.379506175,3288.069267
9.82522417,518.164168
4.582812505,1044.15554
5.643553371,328.9393366
6.631297476,304.9919661
4.017652593806589,3439.863691
-0.04590603248596337,114.3080126
2.291032746,14734.196748845277
-0.6,784.722624
4.901509094,133.8682028
7.625157547,203.3908732
2.4119856605474945,121.3957778
2.966928997,17057.792006463864
2.449459113589872,420.5815606
4.67450436690445,555.286129
7.721857244,291.7746864
25.83148894,18011.76565342917
1.282805036,1158.859765
5.637430546,6178.310537863366
2.4124183506917,9125.309647371565
3.9276361947737075,414.1076063
5.129726928683938,483.9699742
76.62015504,8159.959621292605
3.002430178506961,17628.34045382065
3.706165319,156.2803494
0.449327404,114.2185237
3.329229045784942,31535.691487891225
1.340700424,19790.47193266417
3.04990761,7855.91887
5.355680779,6568.888065122246
1.7720522533352747,9125.309647371565
6.722954969,6103.446444315811
4.672788650272456,879.0192651
3.434488536,1074.18706
7.241112697,301.345815
5.875530198,2327.944055
13.95068213,579.0919066
3.506830162,272.0453531
6.983827845,4173.173047
11.61286851,764.3877503
6.344461544,4984.196684
33.93000711,545.0307151
4.017652593806589,3426.276221
3.3959303553796065,7660.113954605068
2.4119856605474945,130.1979419
7.03921686,371.1527886
6.806009669,6058.288871850026
5.587463707,3610.677976
7.125862304,3205.25204
4.19618713551656,979.745005
8.032599975,6200.06430216854
20.90988292,523.2954508
-6.570074723,5573.059387
-2.255975198,244.4992946
2.276574994,167.117375
3.7416923731819267,218.3509815
4.576790585,5913.210401342847
26.40488106,18011.76565342917
9.836481244,444.4362551
2.766897669907726,7447.213018
6.553757506,20857.06474
-2.61847833,7928.547043710286
7.861119861,1000.937872
33.92275938,454.7984408
-1.455115802,7477.700115429528
4.706059458539294,541.4621575
-4.584756933,401.8696063
2.764816828019978,187.0554754
4.6673174043467665,5689.588807
7.800278753,4323.196535
6.037336268,5937.024043303711
5.364310217,1162.283885
4.054490707350242,282.4427967
0.202024918,1222.541185
6.529264832,6380.552808590187
3.510658361638456,242.3510527
6.344895849,6197.2232261526415
4.926775179772297,31535.691487891225
6.784502129578289,4218.456956
7.802561119,3294.949979
3.881785798,135.71714
3.1859392885318836,2108.611339
-5.583240108,390.4826827
4.861673504,2155.3784437783356
-12.14936573,120.2534076
4.319886781,3691.0515133292774
4.322900353,324.2805169
2.4124183506917,12026.475151471226
3.967981154,7301.215426
9.054186312,648.5319637
-10.46985494,462.5781633
3.510658361638456,240.0890138
3.329229045784942,31535.691487891225
4.559752142651542,135.71714
3.9337403609482995,324.2805169
4.273342137879868,1274.933403
3.262334518,683.7024994
-1.9305,574.9773237
3.002430178506961,31535.691487891225
7.109957895,1371.094578
-0.962048756,523.4439976
2.4124183506917,7660.113954605068
1.7720522533352747,31535.691487891225
4.107324238,6241.679824780903
4.565257973,5733.798139
8.28642648,124.8115374
2.764816828019978,171.5262053
8.472222223,6380.240963743804
-4.650841244,9697.244948268335
5.15826493,272.5655422
8.797795216,442.5360413
3.002430178506961,7660.113954605068
3.357775972,7056.708475
2.310000003,14734.196748845277
4.2354552533678875,299.8619028
3.843097435213043,370.4183021
5.745757189,15438.041442782805
4.19618713551656,997.7236659
2.4124183506917,12026.475151471226
0.890068741,12882.151091695385
-1.12239425,7660.113954605068
4.672788650272456,871.731462
3.859454609,180.2355799
6.934784195,414.4727011
1.001262553,612.4295563
1.558938572,243.3132672
5.618785717,6178.310537863366
3.273658324,6881.102588017605
3.125789172,10226.155758154031
11.00015659,4635.384273526842
4.559241048,4097.42474805463
1.153830962,4157.890646
-1.227641731,329.8221384
5.9,952.7561324
7.369029416,244.7206088
7.234243817,6728.4354185039365
1.185336255,10124.120598861868
4.260230955,2516.927686
4.528138350322665,1448.763707
1.574577481620034,9125.309647371565
-4.22926131,1202.666681
-1.225239828,7660.113954605068
4.67450436690445,563.3524758
-12.99131961,12622.88442
4.380784196389077,203.7281257
1.669222505,8568.798696
4.845822759,212.8416014
2.4124183506917,31535.691487891225
10.98008895,4635.384273526842
4.212474778,8966.728959
5.596049945,452.0603333
2.00687938,255.9429827
4.054490707350242,281.5535124
4.273342137879868,1286.158378
5.77682723,1264.35837
15.32314087,581.3988013
3.8775137712780072,350.3781222
-1.528826102,82.01019199
10.03640396,1245.361225
5.342375689,41.19361772
7.813391373,817.1549802
12.16261106,484.8416837
-0.217838209,7209.100091
4.448183804693265,4865.675408
11.16067455,406.2701421
5.804545094720075,6440.97842
3.540191713,12142.0379307435
0.105534207,1330.655463
1.142859324,2000.418246
8.381525437,503.5627284
1.409823574,16414.926114823775
2.479663439,160.5541103
5.145093952898705,6068.406673
3.510658361638456,238.9065552
3.49982832,8850.13350746047
0.752491357,138.7611722
7.574940631,401.338946
0.4,1038.859979
4.926775179772297,9125.309647371565
4.961852583,163.1104041
3.857990541,182.4907182
7.813391373,809.5975251
1.574577481620034,31535.691487891225
3.870138983842482,401.338946
3.807604009,1962.942966
2.895344598,1433.787561
-0.540550187,7225.69136
-8.820591531,10822.500900894374
2.069333202,2039.737534
5.0029300760104665,674.53903
1.425172906,16414.926114823775
-2.157732011,416.4407476
0.542205659,7963.551816
-1.680130673,1186.357009
-0.04590603248596337,112.2861073
-1.965941566,10562.968819171645
-4.895345447,200.3343118
4.672788650272456,903.6171455
3.76811594,6189.126640057412
5.129726928683938,469.1897618
0.355463068,18424.734848731798
-3.307320699,246.4615463
0.404987104,165.7933972
1.545403346,7567.325261943127
2.764816828019978,178.3396141
4.67450436690445,568.1135081
11.24505878,386.2209432
5.129726928683938,472.0820711
2.323255281,559.6814415
3.002430178506961,31535.691487891225
-1.456644936,7999.112667
4.380784196389077,198.4616108
4.18927154487397,450.7086333
3.569501427,16312.586395964114
10.972154,1088.081526
-0.772620487,5027.825885
3.002430178506961,8645.67362651896
0.530211189,1188.394722
19.19011491,3252.619984
3.9110540965979754,275.2348892
4.248862252448984,1330.157285
12.39342909,3794.8336787047288
0.646240141,43185.884864134656
1.949990822,21565.449902019885
8.483021514,663.6243333
-0.199918204,4599.586111
2.049166945,266.4777499
4.683482156,488.9828217
3.99947098,454.0289635
-0.434728432,9435.506535511979
9.149912016,157.9310458
12.49066468,3794.8336787047288
3.242819343,11168.010783154787
-2.090162915,8790.574815894564
4.617087181354686,4775.899536
5.344419884,6568.888065122246
7.839933338,617.4560619
1.7702496660507452,10969.73865
3.8775137712780072,345.5002656
3.510658361638456,244.3015767
1.366025957537647,10698.61493
1.574577481620034,8645.67362651896
5.145093952898705,17628.34045382065
4.014131220513563,516.6027222
2.4124183506917,31535.691487891225
-1.228579402,1362.833094
5.744485049,1499.355567
3.8489508751515285,387.3097959
4.501491581166668,1560.112154
4.152709189,34.96894616
3.005142984,905.2966318
-5.134374447,540.0479083
4.1039861320519035,754.8332815
-0.053726179,7673.46697193451
6.499471805,6163.412562
-5.227747555,13317.89915723625
0.002028862,7335.508997
1.5845846442959068,8204.451512
3.002430178506961,31535.691487891225
5.45110287,398.0532228
4.512539649530279,1469.113389
-0.383262625,9435.506535511979
-4.347630545,2127.637507
6.852444714,556.7615863
0.398337425,879.2811852
-4.902702396,9697.244948268335
5.87913245,4862.772992201323
2.4124183506917,9125.309647371565
2.4124183506917,9125.309647371565
15.71346645,4116.591447932696
7.535662599,560.7036727
3.988738626,2489.911575
1.669216524,222.3072996
4.974458621588493,462.1621728
5.378096428,698.5635176
2.800000001,1187.085126
3.3959303553796065,7660.113954605068
3.177405072,15088.561613773838
16.35157606,910.6130182
6.826529432,6058.288871850026
3.843097435213043,363.8065718
1.477965371,8645.67362651896
7.156099909,6297.656190496594
7.17411269,1160.541739
-1.5065,629.1722385
4.122119276796199,1231.921867
3.1859392885318836,2084.38407
3.329229045784942,31535.691487891225
-2.269328924,495.5227121
2.375269091,15628.980682659732
3.303787046,7758.71683
15.39335731,1430.44869
2.588802865,7486.592781
4.6673174043467665,5678.386658
2.4124183506917,31535.691487891225
30.47629742,5271.591898
4.614567486,3698.309120233235
-0.07673339562839739,8621.123728
2.4124183506917,9125.309647371565
5.432518987,194.6007531
2.0945128209672546,8838.947107
3.832584005,956.8486225
0.916286751,453.0692003
4.824471309,30534.03070457498
20.26629219,1157.411621
4.949258377,6634.856899
8.386756484,6179.927576894092
1.574577481620034,31535.691487891225
7.273308415,486.9840642
3.3959303553796065,3127.100839
7.397187619,1244.727084
5.027157704,5224.273465
2.4124183506917,31535.691487891225
0.148810316,14988.791385897814
4.877046668,8063.118001950906
4.67450436690445,557.1940498
2.736163247,1183.996792
5.0029300760104665,682.3881605
2.910266106,4138.167788
4.528138350322665,1451.632312
7.351225732,177.5469137
4.943455305,416.7555684
5.004563982,6262.813520508735
10.50069306,404.2204303
3.871404031,283.4625267
4.661937921,3874.7439618802127
4.512539649530279,1461.474904
2.153964503,246.3818154
0.0,125.3118704
-26.76823252,8301.594635773738
6.606184511,11235.75798
5.310734074,347.2109106
22.88095238,7911.699182
3.7416923731819267,218.9980162
4.758672042,11636.88506
3.686053011264432,235.0254463
6.246172681,393.6814283
11.04912916,117.5189991
3.3959303553796065,31535.691487891225
4.344126521176185,649.1791972
6.33159736,405.3968859
6.080396229,38.93491641
4.137693584343514,1086.425012
4.398536178,102.0880987
-2.816747207,5514.29328
5.15618959,187.4969066
1.66446136,18262.374712290188
8.778403331,6274.5777269362015
6.966105124,5949.080193128342
3.1445506722838807,2173.283934
7.525949531,6252.629680295311
2.4124183506917,9125.309647371565
4.929407333923141,5599.127137
8.203616326,6200.06430216854
2.606946472,159.8196342
17.82097819,7693.39923
16.66521974,4116.591447932696
7.437166818,6462.372621027112
5.049260174,558.7572746
-1.847940866,201.0587631
5.145093952898705,6225.813598710982
5.185222737,6631.597865193317
1.639344269,18262.374712290188
8.8,1298.714645
-2.119437766,8790.574815894564
16.27764772,814.4747745
2.98076527,208.0313121
9.326811082,5918.60105219833
2.606946472,159.8196342
6.405145379,6623.491140958132
7.876852653,760.2349853
10.46117956,23458.304577179777
3.306012166,395.117981
7.727739847,2316.030922
9.322033876,5918.60105219833
2.249860329,1554.002798
6.220975267,539.9553368
1.141531735,17587.47297053909
1.5845846442959068,8206.982365
4.487670753351943,1594.443458
3.595150202,12902.371306680061
5.079980594,6810.627685
11.46945304,139.4132637
16.39920110227455,8426.946959
6.496594287,863.9110609
4.971215657,601.9947736
3.497013560997424,1983.063842
12.01204009,559.6563684
2.0945128209672546,8949.109893
10.44468638,1273.087701
8.904474432,1380.475197
4.259972248053457,1254.264584
8.709502862,1468.709342
3.34721812,7682.953775
1.604842112,1468.873677
9.003044267,354.8976152
3.002430178506961,31535.691487891225
3.002430178506961,7660.113954605068
6.026875984915013,7069.105738
5.904011842,1200.592312
2.426214165,15628.980682659732
2.274107242,14734.196748845277
8.822315281,6276.342148604418
7.809220684,854.6366434
11.72559645,3429.420276
3.622005454,11798.721749936894
4.650087793,577.0436553
5.218984251,396.5221303
8.26446281,6179.927576894092
2.889707577,261.6982407
8.211301513,6179.927576894092
1.03529941,5024.460757
-2.597548698,7928.547043710286
8.298408865,6179.927576894092
9.453797844,308.3125532
-4.612629567,9697.244948268335
-3.847536859,11335.08929
8.852720188,6276.342148604418
4.758677094,12750.20457
5.100590264,289.8859036
1.7720522533352747,9125.309647371565
4.57286173,432.3916287
21.80903497,5601.053097838215
6.315233636,6197.2232261526415
1.569771442,10486.33579
4.162890244,1844.591501
3.390639707,1315.591443
4.618714592,445.4366063
6.348647194,151.3752972
-1.878593682,578.4501861
1.899824282,6158.971519
5.145093952898705,17628.34045382065
4.160714874,10266.12067
3.016973442,11652.330069529175
-3.936338252,4950.588205
3.3959303553796065,3164.870097
3.947698287,208.7761202
1.430104361,1789.946597
5.145093952898705,12026.475151471226
4.724376474,14593.060724761124
5.950682235,4995.010498036116
3.417799685,7963.1661997818155
2.078992703,5323.215545
1.994109481,156.096859
4.67450436690445,553.4819289
-1.596258566,11448.61939
1.009592908,11231.989211701157
-6.190226813,1044.353113
3.686053011264432,220.6792993
9.843463235,461.660995
1.468588949,1205.638071
2.779055479,11335.013052564385
9.121790388,2901.624275
3.41109585,838.5881706
4.405060903404171,589.1174838
1.455461178,1414.201589
4.624186517,9452.576519
5.129726928683938,467.8069162
4.018430856,1745.019139
3.329229045784942,7660.113954605068
5.0029300760104665,676.3292022
-1.950629056,10562.968819171645
4.407653741823544,1693.407319
0.893380867,8252.655904
2.841896491,10289.76842
3.862268592,3117.0956118251092
14.17952014,3871.339807
1.574577481620034,31535.691487891225
5.0029300760104665,685.3827068
3.0293309128923247,2202.644953
3.510658361638456,241.8221503
7.701103603,5924.451141948888
11.32597799,156.3963885
3.008492857,9482.04285
4.616393507099997,788.2421639
5.706824945,1545.82313
2.16302633364146,7217.139167
2.740006332,175.5728428
3.066497411,8634.279423052953
1.574577481620034,5937.024043303711
2.4124183506917,31535.691487891225
3.978543722,6264.299592805034
8.634156157813171,745.409809
8.475935602,6380.240963743804
4.024382931117249,255.3339149
4.7171108630227305,4694.633782
5.341402126,921.8397292
6.016717204,5937.024043303711
4.2968548852196955,659.7372656
4.368950039990841,6642.261982
4.4,1612.600991
4.102644053,6241.679824780903
3.734527016,559.9546351
5.712532089,206.0767879
2.066274295340749,11236.73574
5.555087109,4769.481298
3.240139752,5610.498099
-0.053700315,1271.111218
5.271941503,8451.832814095907
1.05959334,760.3152777
10.9529857,4635.384273526842
7.354774372,11664.93175
4.758676836,14593.060724761124
5.653836858,6178.310537863366
4.054490707350242,284.8714244
3.682172556,5520.359466390045
18.31687489,200.2459912
6.63877263,7310.812841018914
4.074972055,5036.49092504297
2.232663388,705.1932373
1.574577481620034,31535.691487891225
-2.269324675,1895.212944
8.634156157813171,742.9870811
-1.463476332,172.8705345
2.4124183506917,31535.691487891225
6.517817023,29.06295815
3.830806086,1102.347537
9.800007196,6152.761366
13.47261233,305.3801035
4.706059458539294,532.2174337
3.002430178506961,31535.691487891225
4.405741389,107.7431176
0.318542246,5936.98526
1.574577481620034,7660.113954605068
3.497013560997424,1980.303104
8.549859334,653.737048
-0.157378191,492.7316585
6.931946225,3567.752629
2.223093868,17996.978853079065
4.293569202,7517.899546
2.4124183506917,6225.813598710982
2.246667851600938,16632.189
2.764816828019978,184.014166
-5.930986721,421.6444397
-3.95393126,13543.572638948304
2.406332166,296.9751336
5.322765835,719.6466508
5.799418605,118.168045
6.225404675,1526.69056
6.599999997,1925.972479
3.3959303553796065,29439.978671302062
21.15169252,1376.546513
9.200417485,5918.60105219833
1.7720522533352747,31535.691487891225
3.9325470836096232,3248.617696
1.502933011,1558.502292
-1.8325,520.5950203
4.290437989311658,612.7199074
5.373985348,1678.330434
3.578922549707561,2735.433885
4.089214088,2028.239234
6.249999993,6225.813598710982
20.92357308,34372.38249
4.407653741823544,1696.128793
1.66495495,189.1259412
3.002430178506961,31535.691487891225
6.535747415,6380.552808590187
4.380784196389077,190.0357917
3.469268017,3691.123623147709
0.133344048,803.9562383
4.790967349,262.0932421
-2.465137785,293.166651
3.725199415,10077.50267
2.491512361,18265.55886
4.286198642532056,1143.385843
6.035118773,718.0313338
9.813224738,6077.2123408058915
4.939123955,1717.784647
1.088183302,2003.582846
-18.35928549,756.0707851
7.477826551,1829.897156
3.510658361638456,244.8696532
5.0029300760104665,693.3652056
5.896271889,4862.772992201323
2.449459113589872,422.696046
3.857737685,7299.101552
6.329207504,790.5919865
3.002430178506961,31535.691487891225
2.066274295340749,11213.02362
2.119224166,29439.978671302062
0.47440528,4149.960175
3.749016594,7804.762081
3.8775137712780072,349.1091855
4.074612418876559,1817.140816
-1.328183162,7477.700115429528
1.994144363,375.053473
3.282080267,5705.949371
4.86059746,8480.762531
4.713456092,14593.060724761124
3.329229045784942,31535.691487891225
0.600621573,12026.475151471226
7.560421402,195.1801732
6.847287413986702,727.2622412
5.934389174,497.8450043
1.156177291,323.9082969
3.073036272,5429.962001
-12.02076025,2429.561772
20.86925543,2857.559591
1.574577481620034,31535.691487891225
2.4119856605474945,119.59046
8.671226707,1783.622313
3.26481969,434.0385249
1.906042743,283.5385817
1.563677583,323.1839777
2.4124183506917,7660.113954605068
2.893918778,211.9446194
-1.121170985071626,15204.33082
4.615720472724382,825.6427612
3.534204929,45087.2083
9.854650294,398.4641852
5.96600637,2411.516759
4.682074406,3435.4391054128587
10.39567721,221.0315176
5.201277481,29.01320624
4.686497926729361,1647.630822
3.128474703072154,352.3007296
4.2968548852196955,667.9817219
2.014166128,12798.54325
2.191628592,6668.138666
4.33174154,3875.381491
3.758435569,6189.126640057412
4.51475108,1937.715489
5.595571076,662.0465432
1.832395515,16441.93432963124
11.86214697,3794.8336787047288
-2.524894498,220.2042007
11.91936087,3794.8336787047288
7.001685613,734.0995434
-4.180265433,781.3236783
3.952529396,6264.299592805034
16.34315842,692.0355492
4.024382931117249,247.8980781
-0.3968,538.3553276
2.500173917,16127.859469585872
3.382216938,2235.6749022472736
0.764355145,14794.390026513536
10.90909197,747.8019476
3.790519264,2196.697471
-3.023931031,9482.793062049595
3.297035399,777.8830088
1.918576347,763.5077777
1.410620201765842,12534.82847
3.2273511159439834,2900.537079
23.87477491,18011.76565342917
8.161009996,2041.035318
3.035697656,6963.407496202849
4.444053876,4522.82161158677
0.819141869,216.109852
6.495281921,5967.767886
4.4675386539035555,1363.840218
-10.95769726,1225.415515
0.751895403,2001.176738
13.38318227,997.6246723
-0.482986337,13883.88714
0.790606972,14794.390026513536
3.002430178506961,31535.691487891225
3.778659042,1182.269642
1.478848748,5815.715522
4.269718687414589,495.3285356
2.4124183506917,9125.309647371565
2.052386357,8129.462776
5.295888452,994.3751755
-1.603456935,1865.734408
4.6673174043467665,5713.207359
3.843097435213043,374.6427352
2.601387966,1960.042488
3.8775137712780072,345.9547864
0.8602447131028429,9483.102406
1.733889727,775.1459824
16.39920110227455,8429.701213
0.599354053,1050.336302
0.621976221,428.0356835
7.374687919,245.06453
5.610598307,616.7260318
4.269718687414589,489.1601965
3.128474703072154,361.1652781
6.735821529,267.39522
3.079329065,6372.437775
-21.59964935,2449.653401
3.710942227450985,3850.258497
1.7402007511705726,14821.81509
16.39920110227455,8456.918974
-5.714159246,1254.657765
11.18484646,1763.741794
1.2651364619543892,9668.746264
5.591976206,448.8330243
-5.668406164,120.0821186
3.228001109336667,19170.92408
0.685280526,13386.90296203891
1.574577481620034,29439.978671302062
4.758672523,14593.060724761124
4.028980102790276,269.3199617
-2.74477924,306.5646945
0.840882984,16531.1149
4.396192226758353,50900.26312
0.95647682,12307.71526013468
8.756622426,3036.356114
4.764316909,660.7503723
-4.325839869,238.680482
-4.870381735,1817.485933
3.371210219,695.5128948
-10.0612585,1187.351571
1.7720522533352747,9125.309647371565
3.9276361947737075,406.3587875
4.672788650272456,880.0619837
4.564242989,4097.42474805463
1.252196782,8708.30313
10.21570404,293.3918898
5.200711079,761.0166543
-0.374144678,2426.383737
4.243465305,4502.838428
4.589339924,3368.366669
4.528138350322665,1444.694522
1.077636718,21831.467345541805
2.8817791275646916,28218.29253
10.11337211,4928.139118
1.792943898,102.2560494
-1.081359413,9675.556135936336
14.57695611,565.4597306
6.522766761,260.2709255
3.888724566856578,5528.946469
-2.447350426,1561.014686
-0.6395,9917.961430853084
4.672788650272456,875.4240498
-0.256775732,12574.79151
2.442720219,766.0991778
-11.39980671,1025.639812
3.3959303553796065,31535.691487891225
3.035622351,678.7749004
14.42068391,947.3671355
4.248862252448984,1336.290032
0.428347308,9440.980654425672
3.815192656,1718.7941570924859
-0.144294691,9385.249064
12.16327557,3794.8336787047288
1.366025957537647,10622.80248
4.255303395,249.2854633
7.233943695,235.0383907
3.0293309128923247,2234.814816
-5.316697353,10447.2605
-9.22640508,6257.78659
0.275616375,985.5871896
-1.899751571,4374.85175
-19.82671586,22494.86284
15.12229484,324.6870413
1.410620201765842,12379.03686
1.601335727,12419.53472542506
6.525370366,2965.37426
17.08268225,748.7713983
17.61972247,8941.032817725996
4.4675386539035555,1358.485452
3.864928957,580.9410199
-2.261655507,1057.416332
-1.833710649,2143.882913
0.529240557,10209.07312
4.27986748,1284.789552
3.1721674438938443,2291.756101
3.612416005,918.921176
4.667911538,1283.671167
0.504765606,5147.001291
5.61286412,2611.253278
0.53995658,7066.951758
1.315878854,19790.47193266417
3.149006952509408,1870.376414
1.069019839,21831.467345541805
5.095329279,6793.190369656794
-3.503066947,23113.817336709297
0.609737155,1903.617095
3.321894011,6430.628954415818
5.129726928683938,476.0370828
1.534187498,1214.550407
0.665279563,43185.884864134656
1.49616592,731.5215448
2.853910302327083,8493.64466
9.260895864,5991.284888
-2.852709711,256.8314938
2.86674496,2205.833667
2.186560593,914.4760657
1.860639504,874.1058097
7.878787879,563.7833645
6.006203626,271.4261492
-5.696787233,2482.920485
5.339926998,6756.311206
2.639447994,1374.942119
17.17871742,8941.032817725996
4.260624493,10583.12789
3.9276361947737075,408.3466712
2.4119856605474945,128.0787554
1.546903384,1883.195327
2.4124183506917,8645.67362651896
-2.136750115,425.4504471
5.699524767,290.5367445
1.907399489,706.3787901
2.048976458861912,13837.12998
2.1484391142056247,44171.99267
4.014131220513563,516.9081956
-0.224254957,2977.946779
2.4124183506917,29439.978671302062
-2.693751619,1686.191348
5.882352901,1180.840709
2.614328518,18538.259264590262
0.9714495,12307.71526013468
8.341974135,142.492984
-2.8167472,6720.795224
17.04707839,8941.032817725996
3.329229045784942,31535.691487891225
9.206809454,5918.60105219833
3.422208738,7963.1661997818155
-0.374147404,2642.224588
9.170458849,1778.053821
3.082843891,8634.279423052953
0.8602447131028429,9473.713428
4.024382931117249,258.5577578
1.942929043,17258.63631
7.437563656,495.4863586
6.264204545,117.8281008
-0.813615383,1005.22674
-0.815959389,1005.424316
-3.241723405,2383.655876
-10.31390225,7136.564357043854
14.64144107,3525.8211910864425
1.574577481620034,9426.450827675988
7.755343865,6188.229855356858
1.042918103,198.8870058
4.974458621588493,464.4871549
6.444767613,269.9981009
5.514072829,5647.5521613887295
4.535901298190106,928.7717423
2.537701267,13976.10539
4.535901298190106,943.5770005
-0.362810903,4241.311872
4.535901298190106,941.2244147
1.926416031,16222.351271195097
3.329229045784942,3080.833019
5.0029300760104665,679.3081481
12.52542485,3794.8336787047288
5.0029300760104665,689.9426708
1.246461111,9739.22855
